baseDate,sido,firstCnt,secondCnt,totalFirstCnt,totalSecondCnt,accumulatedFirstCnt,accumulatedSecondCnt,id,thirdCnt,totalThirdCnt,accumulatedThirdCnt
2021-05-18 00:00:00,부산광역시,575.0,4789.0,232585,43512.0,232010,38723.0,1233,,,
2021-05-18 00:00:00,서울특별시,3197.0,13074.0,613630,154898.0,610433,141824.0,1232,,,
2021-05-18 00:00:00,전국,12006.0,98948.0,3745934,1039642.0,3733928,940694.0,1231,,,
2021-05-18 00:00:00,경기도,1150.0,22514.0,811351,213475.0,810201,190961.0,1239,,,
2021-05-18 00:00:00,울산광역시,690.0,942.0,62839,18761.0,62149,17819.0,1240,,,
2021-05-18 00:00:00,제주특별자치도,206.0,1024.0,46848,15798.0,46642,14774.0,1248,,,
2021-05-18 00:00:00,경상남도,800.0,7367.0,266769,84371.0,265969,77004.0,1247,,,
2021-05-18 00:00:00,경상북도,51.0,7337.0,236441,83027.0,236390,75690.0,1246,,,
2021-05-18 00:00:00,전라남도,1176.0,7187.0,226397,69855.0,225221,62668.0,1245,,,
2021-05-18 00:00:00,전라북도,89.0,9563.0,187522,55291.0,187433,45728.0,1244,,,
2021-05-18 00:00:00,충청남도,1642.0,3201.0,183214,60751.0,181572,57550.0,1243,,,
2021-05-18 00:00:00,충청북도,248.0,4454.0,138317,44501.0,138069,40047.0,1242,,,
2021-05-18 00:00:00,강원도,696.0,3088.0,152253,43032.0,151557,39944.0,1241,,,
2021-05-17 00:00:00,광주광역시,,,118327,25592.0,118327,25592.0,1219,,,
2021-05-17 00:00:00,대전광역시,,,107377,23117.0,107377,23117.0,1218,,,
2021-05-17 00:00:00,충청남도,,397.0,181562,57548.0,181562,57151.0,1225,,,
2021-05-17 00:00:00,인천광역시,,,182959,45013.0,182959,45013.0,1217,,,
2021-05-17 00:00:00,대구광역시,3.0,584.0,158119,36998.0,158116,36414.0,1216,,,
2021-05-17 00:00:00,부산광역시,,,231998,38632.0,231998,38632.0,1215,,,
2021-05-17 00:00:00,서울특별시,,,610403,141769.0,610403,141769.0,1214,,,
2021-05-17 00:00:00,전국,5.0,4986.0,3733806,940345.0,3733801,935359.0,1213,,,
2021-05-17 00:00:00,울산광역시,,,62150,17818.0,62150,17818.0,1220,,,
2021-05-17 00:00:00,세종특별자치시,,,19459,7181.0,19459,7181.0,1221,,,
2021-05-17 00:00:00,경기도,1.0,2002.0,810179,190888.0,810178,188886.0,1222,,,
2021-05-17 00:00:00,제주특별자치도,,,46641,14775.0,46641,14775.0,1230,,,
2021-05-17 00:00:00,경상남도,,,265967,77004.0,265967,77004.0,1229,,,
2021-05-17 00:00:00,경상북도,,1248.0,236389,75667.0,236389,74419.0,1228,,,
2021-05-17 00:00:00,전라남도,,,225221,62632.0,225221,62632.0,1227,,,
2021-05-17 00:00:00,전라북도,1.0,755.0,187431,45728.0,187430,44973.0,1226,,,
2021-05-17 00:00:00,충청북도,,,138072,40047.0,138072,40047.0,1224,,,
2021-05-17 00:00:00,강원도,,,151552,39936.0,151552,39936.0,1223,,,
2021-05-16 00:00:00,세종특별자치시,41.0,104.0,19459,7181.0,19418,7077.0,1202,,,
2021-05-16 00:00:00,울산광역시,,,62147,17818.0,62147,17818.0,1201,,,
2021-05-16 00:00:00,광주광역시,9.0,375.0,118317,25592.0,118308,25217.0,1200,,,
2021-05-16 00:00:00,인천광역시,4.0,688.0,182951,45013.0,182947,44325.0,1199,,,
2021-05-16 00:00:00,대구광역시,9.0,1794.0,158121,36414.0,158112,34620.0,1198,,,
2021-05-16 00:00:00,부산광역시,17.0,1365.0,231998,38632.0,231981,37267.0,1197,,,
2021-05-16 00:00:00,서울특별시,695.0,3717.0,610338,141769.0,609643,138052.0,1196,,,
2021-05-16 00:00:00,전국,1269.0,29829.0,3733796,935357.0,3732527,905528.0,1195,,,
2021-05-16 00:00:00,대전광역시,,178.0,107385,23117.0,107385,22939.0,1203,,,
2021-05-16 00:00:00,경기도,151.0,12299.0,810332,188884.0,810181,176585.0,1204,,,
2021-05-16 00:00:00,제주특별자치도,127.0,90.0,46647,14775.0,46520,14685.0,1212,,,
2021-05-16 00:00:00,경상남도,183.0,2595.0,265909,77004.0,265726,74409.0,1211,,,
2021-05-16 00:00:00,경상북도,1.0,2822.0,236383,74419.0,236382,71597.0,1210,,,
2021-05-16 00:00:00,전라남도,18.0,766.0,225203,62632.0,225185,61866.0,1209,,,
2021-05-16 00:00:00,전라북도,5.0,645.0,187435,44973.0,187430,44328.0,1208,,,
2021-05-16 00:00:00,충청남도,6.0,1826.0,181540,57151.0,181534,55325.0,1207,,,
2021-05-16 00:00:00,충청북도,3.0,565.0,138073,40047.0,138070,39482.0,1206,,,
2021-05-16 00:00:00,강원도,,,151558,39936.0,151558,39936.0,1205,,,
2021-05-15 00:00:00,대전광역시,350.0,2183.0,107360,22939.0,107010,20756.0,1184,,,
2021-05-15 00:00:00,세종특별자치시,69.0,354.0,19407,7077.0,19338,6723.0,1183,,,
2021-05-15 00:00:00,인천광역시,107.0,2383.0,182848,44325.0,182741,41942.0,1182,,,
2021-05-15 00:00:00,광주광역시,634.0,2201.0,118265,25215.0,117631,23014.0,1181,,,
2021-05-15 00:00:00,대구광역시,48.0,3518.0,158084,34620.0,158036,31102.0,1180,,,
2021-05-15 00:00:00,부산광역시,236.0,2497.0,231936,37267.0,231700,34770.0,1179,,,
2021-05-15 00:00:00,서울특별시,3827.0,12751.0,609382,137973.0,605555,125222.0,1178,,,
2021-05-15 00:00:00,전국,9548.0,79705.0,3731221,905420.0,3721673,825715.0,1177,,,
2021-05-15 00:00:00,경기도,972.0,17903.0,809938,176562.0,808966,158659.0,1185,,,
2021-05-15 00:00:00,울산광역시,156.0,1009.0,62143,17818.0,61987,16809.0,1186,,,
2021-05-15 00:00:00,제주특별자치도,457.0,949.0,46497,14685.0,46040,13736.0,1194,,,
2021-05-15 00:00:00,경상남도,613.0,8969.0,265431,74409.0,264818,65440.0,1193,,,
2021-05-15 00:00:00,경상북도,48.0,6159.0,236324,71597.0,236276,65438.0,1192,,,
2021-05-15 00:00:00,전라남도,890.0,6550.0,225116,61866.0,224226,55316.0,1191,,,
2021-05-15 00:00:00,전라북도,66.0,4319.0,187422,44328.0,187356,40009.0,1190,,,
2021-05-15 00:00:00,충청남도,154.0,3684.0,181488,55321.0,181334,51637.0,1189,,,
2021-05-15 00:00:00,충청북도,249.0,2392.0,138068,39482.0,137819,37090.0,1188,,,
2021-05-15 00:00:00,강원도,672.0,1884.0,151512,39936.0,150840,38052.0,1187,,,
2021-05-14 00:00:00,울산광역시,144.0,1064.0,62007,16809.0,61863,15745.0,1166,,,
2021-05-14 00:00:00,광주광역시,8.0,1755.0,117594,23013.0,117586,21258.0,1165,,,
2021-05-14 00:00:00,인천광역시,73.0,2364.0,182599,41942.0,182526,39578.0,1164,,,
2021-05-14 00:00:00,대전광역시,304.0,2214.0,106662,20756.0,106358,18542.0,1163,,,
2021-05-14 00:00:00,대구광역시,73.0,3398.0,157971,31102.0,157898,27704.0,1162,,,
2021-05-14 00:00:00,부산광역시,182.0,2417.0,231702,34770.0,231520,32353.0,1161,,,
2021-05-14 00:00:00,서울특별시,3391.0,12435.0,604185,125220.0,600794,112785.0,1160,,,
2021-05-14 00:00:00,전국,7139.0,77987.0,3719983,825700.0,3712844,747713.0,1159,,,
2021-05-14 00:00:00,경기도,755.0,16547.0,811162,158652.0,810407,142105.0,1167,,,
2021-05-14 00:00:00,강원도,316.0,2318.0,150622,38052.0,150306,35734.0,1168,,,
2021-05-14 00:00:00,제주특별자치도,6.0,909.0,45975,13736.0,45969,12827.0,1176,,,
2021-05-14 00:00:00,경상남도,23.0,7671.0,264181,65440.0,264158,57769.0,1175,,,
2021-05-14 00:00:00,경상북도,109.0,5868.0,236193,65438.0,236084,59570.0,1174,,,
2021-05-14 00:00:00,전라남도,826.0,6836.0,224073,55314.0,223247,48478.0,1173,,,
2021-05-14 00:00:00,전라북도,135.0,4529.0,187306,40009.0,187171,35480.0,1172,,,
2021-05-14 00:00:00,충청남도,270.0,5013.0,180963,51635.0,180693,46622.0,1171,,,
2021-05-14 00:00:00,충청북도,407.0,2360.0,137701,37089.0,137294,34729.0,1170,,,
2021-05-14 00:00:00,세종특별자치시,117.0,289.0,19087,6723.0,18970,6434.0,1169,,,
2021-05-13 00:00:00,세종특별자치시,18.0,596.0,18949,6434.0,18931,5838.0,1148,,,
2021-05-13 00:00:00,대전광역시,314.0,2020.0,106187,18542.0,105873,16522.0,1147,,,
2021-05-13 00:00:00,인천광역시,90.0,2966.0,182489,39577.0,182399,36611.0,1146,,,
2021-05-13 00:00:00,광주광역시,73.0,2673.0,117572,21260.0,117499,18587.0,1145,,,
2021-05-13 00:00:00,대구광역시,68.0,2134.0,157874,27705.0,157806,25571.0,1144,,,
2021-05-13 00:00:00,부산광역시,302.0,2833.0,231495,32353.0,231193,29520.0,1143,,,
2021-05-13 00:00:00,서울특별시,1617.0,13970.0,600548,112781.0,598931,98811.0,1142,,,
2021-05-13 00:00:00,전국,4408.0,82890.0,3711023,747707.0,3706615,664817.0,1141,,,
2021-05-13 00:00:00,울산광역시,45.0,1481.0,61860,15745.0,61815,14264.0,1149,,,
2021-05-13 00:00:00,경기도,652.0,16256.0,809620,142104.0,808968,125848.0,1150,,,
2021-05-13 00:00:00,제주특별자치도,7.0,1078.0,45889,12827.0,45882,11749.0,1158,,,
2021-05-13 00:00:00,경상남도,42.0,6797.0,263991,57769.0,263949,50972.0,1157,,,
2021-05-13 00:00:00,경상북도,53.0,7027.0,236060,59570.0,236007,52543.0,1156,,,
2021-05-13 00:00:00,전라남도,500.0,6140.0,223245,48477.0,222745,42337.0,1155,,,
2021-05-13 00:00:00,전라북도,158.0,3194.0,187153,35480.0,186995,32286.0,1154,,,
2021-05-13 00:00:00,충청남도,84.0,7268.0,180573,46620.0,180489,39352.0,1153,,,
2021-05-13 00:00:00,충청북도,374.0,3537.0,137274,34729.0,136900,31192.0,1152,,,
2021-05-13 00:00:00,강원도,11.0,2920.0,150244,35734.0,150233,32814.0,1151,,,
2021-05-12 00:00:00,울산광역시,11.0,717.0,61800,14264.0,61789,13547.0,1130,,,
2021-05-12 00:00:00,대전광역시,283.0,2167.0,105360,16522.0,105077,14355.0,1129,,,
2021-05-12 00:00:00,광주광역시,21.0,2633.0,117369,18587.0,117348,15954.0,1128,,,
2021-05-12 00:00:00,인천광역시,98.0,3021.0,182113,36609.0,182015,33588.0,1127,,,
2021-05-12 00:00:00,대구광역시,100.0,2666.0,157692,25571.0,157592,22905.0,1126,,,
2021-05-12 00:00:00,부산광역시,121.0,2631.0,231031,29520.0,230910,26889.0,1125,,,
2021-05-12 00:00:00,서울특별시,2796.0,13030.0,598266,98810.0,595470,85780.0,1124,,,
2021-05-12 00:00:00,전국,6029.0,80788.0,3698657,664813.0,3692628,584025.0,1123,,,
2021-05-12 00:00:00,세종특별자치시,25.0,548.0,18777,5837.0,18752,5289.0,1131,,,
2021-05-12 00:00:00,경기도,517.0,16269.0,805433,125847.0,804916,109578.0,1132,,,
2021-05-12 00:00:00,제주특별자치도,4.0,821.0,45810,11749.0,45806,10928.0,1140,,,
2021-05-12 00:00:00,경상남도,44.0,6891.0,263197,50972.0,263153,44081.0,1139,,,
2021-05-12 00:00:00,경상북도,96.0,8499.0,235884,52542.0,235788,44043.0,1138,,,
2021-05-12 00:00:00,전라남도,1328.0,4799.0,222547,42337.0,221219,37538.0,1137,,,
2021-05-12 00:00:00,충청북도,164.0,3419.0,136647,31195.0,136483,27776.0,1136,,,
2021-05-12 00:00:00,전라북도,147.0,3144.0,186864,32286.0,186717,29142.0,1135,,,
2021-05-12 00:00:00,충청남도,224.0,6160.0,180177,39351.0,179953,33191.0,1134,,,
2021-05-12 00:00:00,강원도,50.0,3373.0,149690,32814.0,149640,29441.0,1133,,,
2021-05-11 00:00:00,울산광역시,4.0,787.0,61786,13547.0,61782,12760.0,1112,,,
2021-05-11 00:00:00,대전광역시,220.0,2226.0,104950,14354.0,104730,12128.0,1111,,,
2021-05-11 00:00:00,광주광역시,764.0,1203.0,117345,15954.0,116581,14751.0,1110,,,
2021-05-11 00:00:00,인천광역시,122.0,3009.0,181964,33588.0,181842,30579.0,1109,,,
2021-05-11 00:00:00,대구광역시,284.0,2675.0,157410,22905.0,157126,20230.0,1108,,,
2021-05-11 00:00:00,부산광역시,11.0,2885.0,230911,26889.0,230900,24004.0,1107,,,
2021-05-11 00:00:00,서울특별시,3131.0,12457.0,594975,85775.0,591844,73318.0,1106,,,
2021-05-11 00:00:00,전국,8341.0,77551.0,3692566,584013.0,3684225,506462.0,1105,,,
2021-05-11 00:00:00,세종특별자치시,8.0,591.0,18622,5289.0,18614,4698.0,1113,,,
2021-05-11 00:00:00,경기도,626.0,15181.0,807644,109577.0,807018,94396.0,1114,,,
2021-05-11 00:00:00,제주특별자치도,6.0,743.0,45870,10928.0,45864,10185.0,1122,,,
2021-05-11 00:00:00,경상남도,55.0,7270.0,262399,44080.0,262344,36810.0,1121,,,
2021-05-11 00:00:00,경상북도,158.0,8143.0,235710,44043.0,235552,35900.0,1120,,,
2021-05-11 00:00:00,전라남도,2216.0,5623.0,221178,37537.0,218962,31914.0,1119,,,
2021-05-11 00:00:00,전라북도,287.0,3078.0,186711,29142.0,186424,26064.0,1118,,,
2021-05-11 00:00:00,충청남도,167.0,6221.0,179597,33188.0,179430,26967.0,1117,,,
2021-05-11 00:00:00,충청북도,260.0,2373.0,136257,27776.0,135997,25403.0,1116,,,
2021-05-11 00:00:00,강원도,22.0,3086.0,149237,29441.0,149215,26355.0,1115,,,
2021-05-10 00:00:00,대전광역시,,,104444,12119.0,104444,12119.0,1094,,,
2021-05-10 00:00:00,세종특별자치시,,,18448,4697.0,18448,4697.0,1093,,,
2021-05-10 00:00:00,광주광역시,,,116508,14748.0,116508,14748.0,1092,,,
2021-05-10 00:00:00,인천광역시,,,181511,30551.0,181511,30551.0,1091,,,
2021-05-10 00:00:00,대구광역시,,1028.0,156962,20224.0,156962,19196.0,1090,,,
2021-05-10 00:00:00,부산광역시,,,230607,23995.0,230607,23995.0,1089,,,
2021-05-10 00:00:00,서울특별시,,,591041,73295.0,591041,73295.0,1088,,,
2021-05-10 00:00:00,전국,3.0,4734.0,3674729,506274.0,3674726,501540.0,1087,,,
2021-05-10 00:00:00,경기도,1.0,1288.0,803371,94355.0,803370,93067.0,1095,,,
2021-05-10 00:00:00,울산광역시,,,61752,12760.0,61752,12760.0,1096,,,
2021-05-10 00:00:00,제주특별자치도,,,45739,10185.0,45739,10185.0,1104,,,
2021-05-10 00:00:00,경상남도,,,261678,36801.0,261678,36801.0,1103,,,
2021-05-10 00:00:00,경상북도,,1641.0,235192,35897.0,235192,34256.0,1102,,,
2021-05-10 00:00:00,전라남도,,,218748,31900.0,218748,31900.0,1101,,,
2021-05-10 00:00:00,전라북도,,,186313,26054.0,186313,26054.0,1100,,,
2021-05-10 00:00:00,충청남도,2.0,777.0,178965,26959.0,178963,26182.0,1099,,,
2021-05-10 00:00:00,충청북도,,,135758,25395.0,135758,25395.0,1098,,,
2021-05-10 00:00:00,강원도,,,147692,26339.0,147692,26339.0,1097,,,
2021-05-09 00:00:00,울산광역시,171.0,90.0,61752,12760.0,61581,12670.0,1076,,,
2021-05-09 00:00:00,광주광역시,571.0,97.0,116508,14748.0,115937,14651.0,1075,,,
2021-05-09 00:00:00,대전광역시,259.0,209.0,104444,12119.0,104185,11910.0,1074,,,
2021-05-09 00:00:00,인천광역시,625.0,1359.0,181511,30551.0,180886,29192.0,1073,,,
2021-05-09 00:00:00,대구광역시,571.0,1079.0,156962,19196.0,156391,18117.0,1072,,,
2021-05-09 00:00:00,부산광역시,800.0,404.0,230586,23995.0,229786,23591.0,1071,,,
2021-05-09 00:00:00,서울특별시,4044.0,2082.0,591035,73295.0,586991,71213.0,1070,,,
2021-05-09 00:00:00,전국,11931.0,27546.0,3674682,501539.0,3662751,473993.0,1069,,,
2021-05-09 00:00:00,세종특별자치시,120.0,255.0,18448,4697.0,18328,4442.0,1077,,,
2021-05-09 00:00:00,강원도,148.0,298.0,147692,26339.0,147544,26041.0,1078,,,
2021-05-09 00:00:00,제주특별자치도,135.0,103.0,45739,10185.0,45604,10082.0,1086,,,
2021-05-09 00:00:00,경상남도,411.0,1816.0,261677,36801.0,261266,34985.0,1085,,,
2021-05-09 00:00:00,경상북도,430.0,4530.0,235192,34256.0,234762,29726.0,1084,,,
2021-05-09 00:00:00,전라남도,321.0,879.0,218748,31900.0,218427,31021.0,1083,,,
2021-05-09 00:00:00,전라북도,251.0,344.0,186313,26054.0,186062,25710.0,1082,,,
2021-05-09 00:00:00,충청남도,329.0,2230.0,178962,26182.0,178633,23952.0,1081,,,
2021-05-09 00:00:00,충청북도,184.0,541.0,135758,25395.0,135574,24854.0,1080,,,
2021-05-09 00:00:00,경기도,2561.0,11230.0,803355,93066.0,800794,81836.0,1079,,,
2021-05-08 00:00:00,세종특별자치시,149.0,675.0,18328,4442.0,18179,3767.0,1058,,,
2021-05-08 00:00:00,대전광역시,757.0,2119.0,104185,11910.0,103428,9791.0,1057,,,
2021-05-08 00:00:00,인천광역시,1929.0,2944.0,180874,29192.0,178945,26248.0,1056,,,
2021-05-08 00:00:00,광주광역시,1837.0,1181.0,115938,14651.0,114101,13470.0,1055,,,
2021-05-08 00:00:00,대구광역시,1894.0,2487.0,156387,18117.0,154493,15630.0,1054,,,
2021-05-08 00:00:00,부산광역시,2449.0,2642.0,229755,23591.0,227306,20949.0,1053,,,
2021-05-08 00:00:00,서울특별시,11230.0,11486.0,586943,71214.0,575713,59728.0,1052,,,
2021-05-08 00:00:00,전국,38982.0,76790.0,3662587,473994.0,3623605,397204.0,1051,,,
2021-05-08 00:00:00,울산광역시,958.0,928.0,61565,12670.0,60607,11742.0,1059,,,
2021-05-08 00:00:00,경기도,6315.0,15032.0,800759,81836.0,794444,66804.0,1060,,,
2021-05-08 00:00:00,제주특별자치도,829.0,803.0,45604,10082.0,44775,9279.0,1068,,,
2021-05-08 00:00:00,경상남도,1467.0,7736.0,261260,34985.0,259793,27249.0,1067,,,
2021-05-08 00:00:00,경상북도,1804.0,7848.0,234763,29726.0,232959,21878.0,1066,,,
2021-05-08 00:00:00,전라남도,2989.0,6756.0,218426,31021.0,215437,24265.0,1065,,,
2021-05-08 00:00:00,전라북도,1230.0,3163.0,186062,25710.0,184832,22547.0,1064,,,
2021-05-08 00:00:00,충청남도,1119.0,4188.0,178630,23952.0,177511,19764.0,1063,,,
2021-05-08 00:00:00,충청북도,931.0,3114.0,135568,24854.0,134637,21740.0,1062,,,
2021-05-08 00:00:00,강원도,1095.0,3688.0,147540,26041.0,146445,22353.0,1061,,,
2021-05-07 00:00:00,울산광역시,795.0,804.0,60585,11741.0,59790,10937.0,1040,,,
2021-05-07 00:00:00,대전광역시,1000.0,1980.0,102937,9789.0,101937,7809.0,1039,,,
2021-05-07 00:00:00,광주광역시,1807.0,1792.0,113910,13469.0,112103,11677.0,1038,,,
2021-05-07 00:00:00,인천광역시,2139.0,2850.0,178383,26240.0,176244,23390.0,1037,,,
2021-05-07 00:00:00,대구광역시,2064.0,2375.0,154034,15629.0,151970,13254.0,1036,,,
2021-05-07 00:00:00,부산광역시,2580.0,2683.0,226761,20948.0,224181,18265.0,1035,,,
2021-05-07 00:00:00,서울특별시,11021.0,11715.0,574583,59707.0,563562,47992.0,1034,,,
2021-05-07 00:00:00,전국,41965.0,73491.0,3608616,397190.0,3566651,323699.0,1033,,,
2021-05-07 00:00:00,세종특별자치시,275.0,482.0,18042,3767.0,17767,3285.0,1041,,,
2021-05-07 00:00:00,경기도,7110.0,12319.0,788945,66864.0,781835,54545.0,1042,,,
2021-05-07 00:00:00,제주특별자치도,907.0,754.0,44669,9278.0,43762,8524.0,1050,,,
2021-05-07 00:00:00,경상남도,1640.0,7730.0,258328,27242.0,256688,19512.0,1049,,,
2021-05-07 00:00:00,경상북도,2319.0,6534.0,232569,21875.0,230250,15341.0,1048,,,
2021-05-07 00:00:00,전라남도,2495.0,6559.0,215260,24263.0,212765,17704.0,1047,,,
2021-05-07 00:00:00,전라북도,1725.0,3140.0,184469,22543.0,182744,19403.0,1046,,,
2021-05-07 00:00:00,충청남도,1142.0,4680.0,176661,19756.0,175519,15076.0,1045,,,
2021-05-07 00:00:00,충청북도,1306.0,3171.0,134011,21735.0,132705,18564.0,1044,,,
2021-05-07 00:00:00,강원도,1640.0,3923.0,144469,22344.0,142829,18421.0,1043,,,
2021-05-06 00:00:00,세종특별자치시,245.0,238.0,17679,3285.0,17434,3047.0,1022,,,
2021-05-06 00:00:00,광주광역시,40.0,654.0,112072,11677.0,112032,11023.0,1021,,,
2021-05-06 00:00:00,울산광역시,24.0,,59780,10936.0,59756,10936.0,1020,,,
2021-05-06 00:00:00,대구광역시,726.0,1104.0,151913,13251.0,151187,12147.0,1019,,,
2021-05-06 00:00:00,인천광역시,6.0,1827.0,176052,23383.0,176046,21556.0,1018,,,
2021-05-06 00:00:00,부산광역시,287.0,1764.0,223997,18249.0,223710,16485.0,1017,,,
2021-05-06 00:00:00,서울특별시,1788.0,1650.0,563044,47940.0,561256,46290.0,1016,,,
2021-05-06 00:00:00,전국,5253.0,25310.0,3560324,323505.0,3555071,298195.0,1015,,,
2021-05-06 00:00:00,대전광역시,10.0,,101630,7804.0,101620,7804.0,1023,,,
2021-05-06 00:00:00,경기도,1574.0,5682.0,779302,54506.0,777728,48824.0,1024,,,
2021-05-06 00:00:00,제주특별자치도,85.0,755.0,43736,8524.0,43651,7769.0,1032,,,
2021-05-06 00:00:00,경상남도,33.0,1493.0,255522,19481.0,255489,17988.0,1031,,,
2021-05-06 00:00:00,경상북도,6.0,2426.0,230167,15335.0,230161,12909.0,1030,,,
2021-05-06 00:00:00,전라남도,256.0,1868.0,212652,17694.0,212396,15826.0,1029,,,
2021-05-06 00:00:00,전라북도,121.0,2167.0,182701,19402.0,182580,17235.0,1028,,,
2021-05-06 00:00:00,충청남도,6.0,769.0,175184,15055.0,175178,14286.0,1027,,,
2021-05-06 00:00:00,충청북도,9.0,1544.0,132515,18563.0,132506,17019.0,1026,,,
2021-05-06 00:00:00,강원도,37.0,1369.0,142378,18420.0,142341,17051.0,1025,,,
2021-05-05 00:00:00,울산광역시,679.0,348.0,59684,10936.0,59005,10588.0,1004,,,
2021-05-05 00:00:00,대전광역시,2878.0,493.0,101009,7804.0,98131,7311.0,1003,,,
2021-05-05 00:00:00,인천광역시,3113.0,1841.0,175128,21556.0,172015,19715.0,1002,,,
2021-05-05 00:00:00,광주광역시,2335.0,1334.0,111725,11023.0,109390,9689.0,1001,,,
2021-05-05 00:00:00,대구광역시,2055.0,1673.0,150241,12147.0,148186,10474.0,1000,,,
2021-05-05 00:00:00,부산광역시,2997.0,2300.0,222957,16485.0,219960,14185.0,999,,,
2021-05-05 00:00:00,서울특별시,18942.0,4665.0,559605,46290.0,540663,41625.0,998,,,
2021-05-05 00:00:00,전국,62507.0,31159.0,3530014,298192.0,3467507,267033.0,997,,,
2021-05-05 00:00:00,세종특별자치시,353.0,316.0,17216,3047.0,16863,2731.0,1005,,,
2021-05-05 00:00:00,경기도,10405.0,5339.0,767965,48821.0,757560,43482.0,1006,,,
2021-05-05 00:00:00,제주특별자치도,840.0,755.0,43574,7769.0,42734,7014.0,1014,,,
2021-05-05 00:00:00,경상남도,2602.0,1439.0,253679,17988.0,251077,16549.0,1013,,,
2021-05-05 00:00:00,경상북도,3533.0,2543.0,229291,12909.0,225758,10366.0,1012,,,
2021-05-05 00:00:00,전라남도,5954.0,1760.0,212182,15826.0,206228,14066.0,1011,,,
2021-05-05 00:00:00,전라북도,1576.0,2153.0,182202,17235.0,180626,15082.0,1010,,,
2021-05-05 00:00:00,충청남도,1670.0,773.0,174217,14286.0,172547,13513.0,1009,,,
2021-05-05 00:00:00,충청북도,1253.0,1791.0,131581,17019.0,130328,15228.0,1008,,,
2021-05-05 00:00:00,강원도,1322.0,1636.0,137758,17051.0,136436,15415.0,1007,,,
2021-05-04 00:00:00,대전광역시,2789.0,510.0,98124,7311.0,95335,6801.0,986,,,
2021-05-04 00:00:00,울산광역시,1513.0,502.0,58988,10588.0,57475,10086.0,985,,,
2021-05-04 00:00:00,인천광역시,3487.0,1810.0,172001,19715.0,168514,17905.0,984,,,
2021-05-04 00:00:00,광주광역시,1993.0,1284.0,109390,9689.0,107397,8405.0,983,,,
2021-05-04 00:00:00,대구광역시,2816.0,1765.0,148181,10474.0,145365,8709.0,982,,,
2021-05-04 00:00:00,부산광역시,3317.0,2075.0,219891,14185.0,216574,12110.0,981,,,
2021-05-04 00:00:00,서울특별시,19795.0,5033.0,540404,41624.0,520609,36591.0,980,,,
2021-05-04 00:00:00,전국,66920.0,30538.0,3466908,267032.0,3399988,236494.0,979,,,
2021-05-04 00:00:00,경기도,9743.0,4987.0,757351,43482.0,747608,38495.0,987,,,
2021-05-04 00:00:00,세종특별자치시,393.0,242.0,16863,2731.0,16470,2489.0,988,,,
2021-05-04 00:00:00,제주특별자치도,1484.0,761.0,42731,7014.0,41247,6253.0,996,,,
2021-05-04 00:00:00,경상남도,2410.0,1831.0,251078,16549.0,248668,14718.0,995,,,
2021-05-04 00:00:00,경상북도,4719.0,1941.0,225742,10366.0,221023,8425.0,994,,,
2021-05-04 00:00:00,전라남도,5698.0,1755.0,206238,14066.0,200540,12311.0,993,,,
2021-05-04 00:00:00,전라북도,1816.0,2144.0,180631,15082.0,178815,12938.0,992,,,
2021-05-04 00:00:00,충청남도,1962.0,816.0,172549,13513.0,170587,12697.0,991,,,
2021-05-04 00:00:00,충청북도,1248.0,1713.0,130317,15228.0,129069,13515.0,990,,,
2021-05-04 00:00:00,강원도,1737.0,1369.0,136429,15415.0,134692,14046.0,989,,,
2021-05-03 00:00:00,대전광역시,9.0,,95301,6801.0,95292,6801.0,968,,,
2021-05-03 00:00:00,세종특별자치시,,,16458,2489.0,16458,2489.0,967,,,
2021-05-03 00:00:00,광주광역시,615.0,,107397,8405.0,106782,8405.0,966,,,
2021-05-03 00:00:00,인천광역시,,,168436,17905.0,168436,17905.0,965,,,
2021-05-03 00:00:00,대구광역시,655.0,,145347,8709.0,144692,8709.0,964,,,
2021-05-03 00:00:00,부산광역시,,,216352,12110.0,216352,12110.0,963,,,
2021-05-03 00:00:00,서울특별시,82.0,,520200,36591.0,520118,36591.0,962,,,
2021-05-03 00:00:00,전국,1561.0,301.0,3396864,236489.0,3395303,236188.0,961,,,
2021-05-03 00:00:00,경기도,116.0,200.0,746425,38494.0,746309,38294.0,969,,,
2021-05-03 00:00:00,울산광역시,56.0,,57469,10086.0,57413,10086.0,970,,,
2021-05-03 00:00:00,제주특별자치도,1.0,,41165,6253.0,41164,6253.0,978,,,
2021-05-03 00:00:00,경상남도,,,247975,14717.0,247975,14717.0,977,,,
2021-05-03 00:00:00,경상북도,1.0,,220958,8425.0,220957,8425.0,976,,,
2021-05-03 00:00:00,전라남도,,,200486,12310.0,200486,12310.0,975,,,
2021-05-03 00:00:00,전라북도,13.0,101.0,178791,12937.0,178778,12836.0,974,,,
2021-05-03 00:00:00,충청남도,,,170535,12696.0,170535,12696.0,973,,,
2021-05-03 00:00:00,충청북도,2.0,,128942,13515.0,128940,13515.0,972,,,
2021-05-03 00:00:00,강원도,11.0,,134627,14046.0,134616,14046.0,971,,,
2021-05-02 00:00:00,광주광역시,1435.0,463.0,106699,8405.0,105264,7942.0,950,,,
2021-05-02 00:00:00,울산광역시,486.0,118.0,57430,10086.0,56944,9968.0,949,,,
2021-05-02 00:00:00,대전광역시,934.0,152.0,95261,6801.0,94327,6649.0,948,,,
